URL,Name:,Company:,Type:,Distillation:,ABV:,Location,Score,nRatings,Price,Aged:,Distilled:
https://rumratings.com/rum/692-carupano-passion,Passion,Carupano,Flavored,Unknown,40.0%,Venezuela,7.0,1 rating,,,
https://rumratings.com/rum/7314-the-secret-treasures-st-lucia-9-year,St. Lucia 9-Year,The Secret Treasures,Aged,Unknown,,Multiple,8.0,1 rating,,9.0,
https://rumratings.com/rum/6126-origin-r-2004-panama-12-year,2004 Panama 12-Year,Origin R.,Aged,Unknown,40.0%,France,6.0,1 rating,,12.0,2004.0
https://rumratings.com/rum/15535-that-boutique-y-rum-company-c-a-c-d-venezuela-13-year,C.A.C.D. Venezuela 13-Year,That Boutique-y Rum Company,Aged,Pot and Column Still,60.1%,United Kingdom,6.0,1 rating,,13.0,
https://rumratings.com/rum/742-baluarte-extra-dry,Extra Dry,Baluarte,Light,Unknown,40.0%,Colombia,0.0,1 rating,,,
https://rumratings.com/rum/8494-n-kroger-platinum,Platinum,N. Kroger,Gold,Unknown,40.0%,Germany,4.0,1 rating,,,
https://rumratings.com/rum/12193-chairman-s-2006-master-s-selection-for-the-30th-anniversary-of-charles-hofer-sa-13-year,2006 Master's Selection: For the 30th Anniversary of Charles Hofer SA 13-Year,Chairman's,Aged,Pot Still,56.0%,Saint Lucia,9.0,1 rating,,13.0,2006.0
https://rumratings.com/rum/5977-plantation-1995-panama-21-year,1995 Panama 21-Year,Plantation,Aged,Unknown,,Multiple,10.0,1 rating,,21.0,1995.0
https://rumratings.com/rum/3493-magua-extra-viejo,Extra Viejo,Magua,Aged,Unknown,40.0%,Dominican Republic,7.0,1 rating,,,
https://rumratings.com/rum/6709-that-boutique-y-rum-company-enmore-distillery-versailles-still-guyana-27-year,Enmore Distillery (Versailles Still) Guyana 27-Year,That Boutique-y Rum Company,Aged,Unknown,,United Kingdom,5.0,1 rating,,27.0,
https://rumratings.com/rum/6455-tropic-isle-palms-vanilla,Vanilla,Tropic Isle Palms,Flavored,Unknown,21.0%,Barbados,1.0,1 rating,,,
https://rumratings.com/rum/13136-el-supremo-3-year,3-Year,El Supremo,Gold,Unknown,40.0%,Paraguay,4.0,1 rating,,3.0,
https://rumratings.com/rum/6806-rhum-survi-blanc-50,Blanc 50,Rhum Survi,Agricole,Column Still (1-4),50.0%,Martinique,1.0,1 rating,Best Price,,
https://rumratings.com/rum/13680-reimonenq-2020-small-cask-6-mois-collection-guillaume-de-roany,2020 Small Cask - 6 Mois Collection Guillaume de Roany,Reimonenq,Agricole,Column Still (1-4),60.7%,Guadeloupe,8.0,1 rating,,,2020.0
https://rumratings.com/rum/15694-arcane-arrange-banane-flambee,Arrangeâ€™ Banane FlambÃ©e,Arcane,Flavored,Unknown,40.0%,Mauritius,7.0,1 rating,,,
https://rumratings.com/rum/6954-la-cuvee-du-pirate-comme,Comme,La CuvÃ©e du Pirate,Gold,Unknown,40.0%,Guadeloupe,3.0,1 rating,,,
https://rumratings.com/rum/13080-riviere-du-mat-2006-traditonnel-12-year,2006 Traditonnel 12-Year,Riviere du Mat,Aged,Unknown,43.0%,Reunion,7.0,1 rating,,12.0,2006.0
https://rumratings.com/rum/11571-cadenhead-s-2007-belize-travellers-mbt-12-year,2007 Belize Travellers MBT 12-Year,Cadenhead's,Aged,Column Still (1-4),64.1%,United Kingdom,8.0,1 rating,,12.0,2007.0
https://rumratings.com/rum/15843-pacifico-gran-reserva-10-year,Gran Reserva 10-Year,PacÃ­fico,Aged,Unknown,40.0%,Panama,4.0,1 rating,,10.0,
https://rumratings.com/rum/8851-arehucas-caramelo,Caramelo,Arehucas,Flavored,Unknown,,Spain,4.0,1 rating,Best Price,,
https://rumratings.com/rum/3495-magua-meil,Meil,Magua,Gold,Unknown,40.0%,Dominican Republic,4.0,1 rating,,,
https://rumratings.com/rum/13082-steuerrad-echter-ubersee,Echter Ãœbersee,Steuerrad,Spiced,Unknown,40.0%,Germany,4.0,1 rating,,,
https://rumratings.com/rum/13238-silver-seal-2000-trinidad-18-year,2000 Trinidad 18-Year,Silver Seal,Aged,Unknown,50.0%,Italy,8.0,1 rating,,18.0,2000.0
https://rumratings.com/rum/13772-1933-2020-spiced,2020 Spiced,1933,Spiced,Pot Still,,United States,4.0,1 rating,,,2020.0
https://rumratings.com/rum/15884-hampden-estate-2022-8-marks-collection-owh,2022 8 Marks Collection OWH,Hampden Estate,Light,Unknown,60.0%,Jamaica,8.0,1 rating,,,2022.0
https://rumratings.com/rum/12616-esprit-de-krewe-crystal,Crystal,Esprit de Krewe,Light,Unknown,40.0%,United States,0.0,1 rating,,,
https://rumratings.com/rum/4252-the-kimberly-rum-company-newport-spiced,Newport Spiced,The Kimberly Rum Company,Spiced,Unknown,,Australia,8.0,1 rating,,,
https://rumratings.com/rum/8388-davidsen-s-gold,Gold,Davidsen's,Gold,Unknown,40.0%,Denmark,3.0,1 rating,,,
https://rumratings.com/rum/7264-jan-stephenson-mango,Mango,Jan Stephenson,Flavored,Unknown,40.0%,United States,3.0,1 rating,Best Price,,
https://rumratings.com/rum/3525-timber-creek-dark,Dark,Timber Creek,Dark,Unknown,40.0%,United States,6.0,1 rating,,,
https://rumratings.com/rum/3598-plantation-1999-brazil-single-cask-c-ferrand-plantation-old-reserve,1999 Brazil Single Cask C. Ferrand Plantation Old Reserve,Plantation,Aged,Unknown,,Multiple,6.0,1 rating,Best Price,,1999.0
https://rumratings.com/rum/11342-caroni-1974-full-proof-heavy-trinidad,1974 Full Proof Heavy Trinidad,Caroni,Aged,Unknown,,Trinidad and Tobago,9.0,1 rating,,,1974.0
https://rumratings.com/rum/12274-dictador-1982-best-of-33-year,1982 Best Of 33-Year,Dictador,Aged,Unknown,42.0%,Colombia,9.0,1 rating,,33.0,1982.0
https://rumratings.com/rum/12330-private-selection-x1,X1,Private Selection,Aged,Unknown,40.0%,Jamaica,3.0,1 rating,,,
https://rumratings.com/rum/8752-cadenhead-s-2006-barbados-foursquare-mbfs-single-cask-12-year,2006 Barbados Foursquare MBFS Single Cask 12-Year,Cadenhead's,Dark,Pot and Column Still,63.2%,United Kingdom,8.0,1 rating,,12.0,2006.0
https://rumratings.com/rum/13330-bristol-classic-1999-caroni-20-year,1999 Caroni 20-Year,Bristol Classic,Aged,Unknown,43.0%,United Kingdom,8.0,1 rating,,20.0,1999.0
https://rumratings.com/rum/12540-a-1710-2018-la-perle-rare-b69-566-blue-cane,2018 La Perle Rare B69-566 Blue Cane,A 1710,Agricole,Column Still (1-4),52.0%,Martinique,8.0,1 rating,,,2018.0
https://rumratings.com/rum/6544-super-canita-agiardiente,Agiardiente,Super Canita,Light,Unknown,40.0%,Costa Rica,2.0,1 rating,,,
https://rumratings.com/rum/13288-secha-de-la-silva-cacao-coffee,Cacao & Coffee,Secha de la Silva,Spiced,Unknown,40.0%,Guatemala,5.0,1 rating,,,
https://rumratings.com/rum/5769-aguere-oro,Oro,Aguere,Gold,Unknown,40.0%,Spain,2.0,1 rating,,,
https://rumratings.com/rum/6548-ron-plata-especial,Especial,Ron Plata,Gold,Unknown,40.0%,Nicaragua,3.0,1 rating,,,
https://rumratings.com/rum/8924-trader-jim-west-indies-151,West Indies 151,Trader Jim,Light,Unknown,,United States,1.0,1 rating,,,
https://rumratings.com/rum/15806-lugo-s-craft-distillery-pitorro-cafe,Pitorro CafÃ©,Lugo's Craft Distillery,Flavored,Unknown,40.0%,United States,7.0,1 rating,,,
https://rumratings.com/rum/8927-tropic-isle-palms-sil,Sil,Tropic Isle Palms,Light,Unknown,40.0%,Barbados,1.0,1 rating,,,
https://rumratings.com/rum/8926-1835-gold,Gold,1835,Gold,Unknown,40.0%,United States,3.0,1 rating,,,
https://rumratings.com/rum/2118-johannsen-1978,1978,Johannsen,Aged,Unknown,,Germany,5.0,1 rating,,,1978.0
https://rumratings.com/rum/2040-rum-company-old-martiniqe,Old Martiniqe,Rum Company,Agricole,Unknown,40.0%,Germany,7.0,1 rating,,,
https://rumratings.com/rum/15947-tamosi-2008-tiba-panama-13-year,2008 Tiba Panama 13-Year,Tamosi,Aged,Pot and Column Still,57.0%,Barbados,9.0,1 rating,,13.0,2008.0
https://rumratings.com/rum/3533-enfant-terrible-2003-50,2003 50,Enfant Terrible,Aged,Unknown,,Fiji,10.0,1 rating,,,2003.0
https://rumratings.com/rum/3541-dog-island-light,Light,Dog Island,Light,Unknown,40.0%,United States,2.0,1 rating,,,
https://rumratings.com/rum/4328-clement-2013-canne-bleue,2013 Canne Bleue,Clement,Agricole,Column Still (1-4),50.0%,Martinique,6.0,1 rating,,,2013.0
https://rumratings.com/rum/6637-plantation-single-cask-panama-davidsons-liquors-12-year,Single Cask Panama Davidsons Liquors 12-Year,Plantation,Aged,Unknown,,Multiple,8.0,1 rating,,12.0,
https://rumratings.com/rum/6636-st-elmo-silver,Silver,St. Elmo,Light,Unknown,40.0%,"Virgin Islands, U.S.",1.0,1 rating,,,
https://rumratings.com/rum/12755-avontuur-signature-voyage-3-8-year,Signature Voyage 3 8-Year,Avontuur,Aged,Unknown,42.0%,Germany,8.0,1 rating,,8.0,
https://rumratings.com/rum/15743-la-factoria-libre-del-el-viejo,Libre Del El Viejo,La factoria,Dark,Unknown,40.0%,Guatemala,7.0,1 rating,,,
https://rumratings.com/rum/7310-mad-jacks-gold,Gold,Mad Jacks,Gold,Unknown,40.0%,New Zealand,2.0,1 rating,,,
https://rumratings.com/rum/12104-cruzan-watermelon,Watermelon,Cruzan,Flavored,Unknown,,"Virgin Islands, U.S.",3.0,1 rating,,,
https://rumratings.com/rum/8787-tahoe-moonshine-california-dreamin,California Dreamin',Tahoe Moonshine,Light,Unknown,40.0%,United States,3.0,1 rating,Best Price,,
https://rumratings.com/rum/5023-hell-s-half-acre-gold,Gold,Hell's Half Acre,Gold,Unknown,40.0%,United States,8.0,1 rating,,,
https://rumratings.com/rum/11657-a-1710-2018-la-perle-brute,2018 La Perle Brute,A 1710,Agricole,Column Still (1-4),66.0%,Martinique,0.0,1 rating,,,2018.0
https://rumratings.com/rum/9004-blackbeard-s-dark,Dark,BlackBeard's,Dark,Unknown,40.0%,Cayman Islands,3.0,1 rating,,,
https://rumratings.com/rum/15745-kill-devil-hunter-laing-2001-guyana-single-cask-15-year,2001 Guyana Single Cask 15-Year,Kill Devil (Hunter Laing),Aged,Unknown,46.0%,United Kingdom,7.0,1 rating,,15.0,
https://rumratings.com/rum/15818-colours-of-rum-2006-jamaica-ed-9-worthy-park-16-year,2006 Jamaica Ed.9 Worthy Park 16-Year,Colours of Rum,Aged,Pot Still,59.3%,Multiple,7.0,1 rating,,16.0,2006.0
https://rumratings.com/rum/5600-rhum-jm-1992-10-year,1992 10-Year,Rhum JM,Agricole,Column Still (1-4),49.0%,Martinique,9.0,1 rating,,10.0,1992.0
https://rumratings.com/rum/6052-barracuda-cay-dark-8-year,Dark 8-Year,Barracuda Cay,Aged,Unknown,40.0%,Panama,4.0,1 rating,,8.0,
https://rumratings.com/rum/15902-caroni-1997-master-of-malt-22-year,1997 Master of Malt 22-Year,Caroni,Aged,Column Still (5+),61.6%,Trinidad and Tobago,10.0,1 rating,,22.0,1997.0
https://rumratings.com/rum/5036-kill-devil-hunter-laing-1998-bellevue-18-year,1998 Bellevue 18-Year,Kill Devil (Hunter Laing),Aged,Column Still (1-4),58.2%,United Kingdom,0.0,1 rating,,18.0,1998.0
https://rumratings.com/rum/5055-cotopaxi-15-year,15-Year,Cotopaxi,Aged,Unknown,40.0%,Ecuador,7.0,1 rating,,15.0,
https://rumratings.com/rum/5857-rhum-jm-2003-12-year,2003 12-Year,Rhum JM,Agricole,Column Still (1-4),44.8%,Martinique,8.0,1 rating,,12.0,2003.0
https://rumratings.com/rum/11765-arturo-makasare-15-year,15-Year,Arturo Makasare,Aged,Unknown,,Dominican Republic,8.0,1 rating,,15.0,
https://rumratings.com/rum/8617-berry-bros-rudd-caribbean-xo,Caribbean XO,Berry Bros & Rudd,Dark,Unknown,40.0%,United Kingdom,8.0,1 rating,,,
https://rumratings.com/rum/8884-cave-guildive-2006-panama-13-year,2006 Panama 13-Year,Cave Guildive,Aged,Unknown,,Switzerland,9.0,1 rating,,13.0,2006.0
https://rumratings.com/rum/8563-the-secret-treasures-central-america-10-year,Central America 10-Year,The Secret Treasures,Aged,Unknown,40.0%,Multiple,6.0,1 rating,Best Price,10.0,
https://rumratings.com/rum/8588-russeika-finest-quality-caribbean-specially-blended,Finest Quality Caribbean Specially Blended,Russeika,Gold,Unknown,40.0%,Romania,1.0,1 rating,,,
https://rumratings.com/rum/6123-kintra-2004-cacd-distillery-cask-7-venezuela-13-year,2004 CACD Distillery Cask 7 Venezuela 13-Year,Kintra,Aged,Unknown,,Netherlands,0.0,1 rating,,13.0,2004.0
https://rumratings.com/rum/12848-la-cruz-reserva-de-la-casa-21-year,Reserva de la Casa 21-Year,La Cruz,Aged,Unknown,40.0%,Panama,7.0,1 rating,,21.0,
https://rumratings.com/rum/4999-moose-wood-kieron-wood-2,Kieron wood 2,Moose wood,Aged,Unknown,40.0%,United Kingdom,7.0,1 rating,,,
https://rumratings.com/rum/15885-hampden-estate-2022-8-marks-collection-lfch,2022 8 Marks Collection LFCH,Hampden Estate,Light,Unknown,60.0%,Jamaica,8.0,1 rating,,,2022.0
https://rumratings.com/rum/14167-the-duchess-martinique-rhumerie-du-simon-15-year,Martinique Rhumerie du Simon 15-Year,The Duchess,Agricole,Column Still (1-4),61.0%,Netherlands,9.0,1 rating,,15.0,
https://rumratings.com/rum/12780-heejoy-2008-jamaica-xo,2008 Jamaica XO,Heejoy,Aged,Unknown,43.0%,France,7.0,1 rating,,,2008.0
https://rumratings.com/rum/4233-stoneyard-cinnemon-fire,Cinnemon Fire,Stoneyard,Flavored,Unknown,40.0%,United States,0.0,1 rating,,,
https://rumratings.com/rum/1933-cadenhead-s-nicaraguan-green-label-8-year,Nicaraguan Green Label 8-Year,Cadenhead's,Aged,Unknown,46.0%,United Kingdom,3.0,1 rating,,8.0,
https://rumratings.com/rum/15656-baie-des-tressors-plein-soleil,Plein Soleil,Baie des Tressors,Agricole,Column Still (1-4),54.0%,Martinique,9.0,1 rating,,,
https://rumratings.com/rum/15520-s-b-s-2015-jamaica-emb-7-year,2015 Jamaica EMB 7-Year,S.B.S.,Aged,Pot Still,65.7%,Denmark,10.0,1 rating,,7.0,2015.0
https://rumratings.com/rum/16010-plantation-2007-extreme-no5-barbados-wird-14-year,2007 Extreme No5 Barbados WIRD 14-Year,Plantation,Aged,Pot and Column Still,58.0%,Multiple,8.0,1 rating,,14.0,2007.0
https://rumratings.com/rum/3826-black-jamaica-dark,Dark,Black Jamaica,Dark,Unknown,40.0%,Jamaica,7.0,1 rating,Best Price,,
https://rumratings.com/rum/15917-don-miguel-legado-special-blend,Legado Special Blend,Don Miguel,Aged,Unknown,37.5%,Dominican Republic,10.0,1 rating,,,
https://rumratings.com/rum/12831-ferroni-dame-jeanne-7-panama,Dame Jeanne 7 Panama,Ferroni,Light,Column Still (1-4),57.0%,Cuba,7.0,1 rating,,,
https://rumratings.com/rum/6668-kill-devil-hunter-laing-1999-nicaragua-18-year,1999 Nicaragua 18-Year,Kill Devil (Hunter Laing),Aged,Unknown,,United Kingdom,5.0,1 rating,,18.0,1999.0
https://rumratings.com/rum/11887-world-s-end-light-blend,Light Blend,World's End,Light,Unknown,40.0%,Belgium,10.0,1 rating,,0.0,
https://rumratings.com/rum/6667-origin-r-4-islands-blend,4 Islands Blend,Origin R.,Aged,Unknown,40.0%,France,7.0,1 rating,,,
https://rumratings.com/rum/1754-bundaberg-1961,1961,Bundaberg,Aged,Unknown,,Australia,5.0,1 rating,,,1961.0
https://rumratings.com/rum/7076-captain-morgan-parrot-bay-pineapple,Parrot Bay Pineapple,Captain Morgan,Flavored,Unknown,,Puerto Rico,8.0,1 rating,19.99,,
https://rumratings.com/rum/5250-berling-labbe-3-stars,Labbe 3-Stars,Berling,Gold,Unknown,40.0%,Haiti,0.0,1 rating,,,
https://rumratings.com/rum/15974-rum-artesanal-1986-west-indies-barbados-rockley-style-34-year,1986 West Indies Barbados Rockley Style 34-Year,Rum Artesanal,Aged,Unknown,53.7%,Multiple,9.0,1 rating,,34.0,1986.0
https://rumratings.com/rum/15977-trois-rivieres-2005-2014-2015-private-vintage-christian-de-montaguere-5-year,2005-2014-2015 Private Vintage Christian de MontaguÃ¨re 5-Year,Trois Rivieres,Agricole,Column Still (1-4),55.0%,Martinique,9.0,1 rating,,5.0,
https://rumratings.com/rum/2222-pap-vieux,Vieux,Pap,Aged,Unknown,50.0%,Guadeloupe,2.0,1 rating,,,
https://rumratings.com/rum/15819-colours-of-rum-1998-jamaica-ed-6-hampden-23-year,1998 Jamaica Ed.6 Hampden 23-Year,Colours of Rum,Aged,Pot Still,61.9%,Multiple,9.0,1 rating,,23.0,1998.0
https://rumratings.com/rum/5251-aconte-artesanal-solera-15-year,Artesanal Solera 15-Year,Aconte,Aged,Unknown,40.0%,Mexico,2.0,1 rating,,15.0,
https://rumratings.com/rum/2341-cockspur-overproof,Overproof,Cockspur,Light,Unknown,65.0%,Barbados,9.0,1 rating,Best Price,,
https://rumratings.com/rum/7043-clement-cask-collection-new-american-oak-4-year,Cask Collection New American Oak 4-Year,Clement,Agricole,Column Still (1-4),62.5%,Martinique,8.0,1 rating,,4.0,
https://rumratings.com/rum/2342-cockspur-pineapple-coconut-splash,Pineapple Coconut Splash,Cockspur,Flavored,Unknown,21.0%,Barbados,0.0,1 rating,,,
https://rumratings.com/rum/16079-kill-devil-hunter-laing-2003-trinidad-single-cask-18-year,2003 Trinidad Single Cask 18-Year,Kill Devil (Hunter Laing),Aged,Unknown,63.7%,United Kingdom,9.0,1 rating,,18.0,2003.0
https://rumratings.com/rum/8969-belroy-s-bartenders-distillers-life-is-a-beach,Life is a Beach,BelRoyâ€™s Bartenders & Distillers,Aged,Unknown,40.0%,Belgium,6.0,1 rating,,,
https://rumratings.com/rum/8699-delhaize-brun,Brun,Delhaize,Gold,Unknown,40.0%,Belgium,3.0,1 rating,,,
https://rumratings.com/rum/6734-el-matcho-de-liege-gold,Gold,El Matcho de LiÃ¨ge,Gold,Unknown,40.0%,Jamaica,8.0,1 rating,,,
https://rumratings.com/rum/15654-privateer-distiller-s-drawer-113-special-finished-nautical-twilight-4-year,Distiller's Drawer #113 Special Finished Nautical Twilight 4-Year,Privateer,Aged,Unknown,60.0%,United States,7.0,1 rating,,4.0,
https://rumratings.com/rum/8991-ron-leyenda-anejo-5-year,AÃ±ejo 5-Year,Ron Leyenda,Gold,Unknown,38.0%,Spain,4.0,1 rating,,5.0,
https://rumratings.com/rum/13201-rasta-morris-2008-venezuela-11-year,2008 Venezuela 11-Year,Rasta Morris,Aged,Unknown,63.1%,Guadeloupe,9.0,1 rating,,11.0,2008.0
https://rumratings.com/rum/997-bristol-classic-1975-very-old-demerara,1975 Very Old Demerara,Bristol Classic,Aged,Unknown,,United Kingdom,9.0,1 rating,,,1975.0
https://rumratings.com/rum/6740-artisan-rhumier-arrange-mangue-fruit-de-la-passion,ArrangÃ© Mangue Fruit de la Passion,Artisan Rhumier,Flavored,Unknown,40.0%,Guadeloupe,2.0,1 rating,,,
https://rumratings.com/rum/3547-caribbean-s-finest-caramel,Caramel,Caribbean's Finest,Flavored,Unknown,,Dominican Republic,0.0,1 rating,,,
https://rumratings.com/rum/5114-neisson-21-year,21-Year,Neisson,Agricole,Column Still (1-4),45.0%,Martinique,9.0,1 rating,,21.0,
https://rumratings.com/rum/8519-bougainville-xo,XO,Bougainville,Aged,Unknown,40.0%,Mauritius,6.0,1 rating,,,
https://rumratings.com/rum/11205-reimonenq-2012-j-r-on-the-rocks-4-year,2012 J.R On The Rocks 4-Year,Reimonenq,Agricole,Column Still (1-4),40.0%,Guadeloupe,7.0,1 rating,,4.0,2012.0
https://rumratings.com/rum/3688-cadenhead-s-nicaraguan-green-label-10-year,Nicaraguan Green Label 10-Year,Cadenhead's,Aged,Unknown,46.0%,United Kingdom,4.0,1 rating,,10.0,
https://rumratings.com/rum/11370-the-rum-cask-2006-belize-mbt-single-cask-11-year,2006 Belize MBT Single Cask 11-Year,The Rum Cask,Aged,Unknown,63.2%,Germany,7.0,1 rating,,11.0,2006.0
https://rumratings.com/rum/1379-peirates-local-choice,Local Choice,Peirates,Gold,Unknown,40.0%,United States,9.0,1 rating,,,
https://rumratings.com/rum/8856-caroni-1998-kevon-slippery-moreno-21-year,1998 Kevon Slippery Moreno 21-Year,Caroni,Light,Unknown,,Trinidad and Tobago,8.0,1 rating,,21.0,1998.0
https://rumratings.com/rum/1378-bocador-white,White,Bocador,Light,Unknown,40.0%,United States,0.0,1 rating,,,
https://rumratings.com/rum/8851-arehucas-caramelo,Caramelo,Arehucas,Flavored,Unknown,,Spain,4.0,1 rating,Best Price,,
https://rumratings.com/rum/13505-southard-s-western-pearl-jamaica,Western Pearl Jamaica,Southardâ€™s,Gold,,37.5%,United Kingdom,3.0,1 rating,,,
https://rumratings.com/rum/11571-cadenhead-s-2007-belize-travellers-mbt-12-year,2007 Belize Travellers MBT 12-Year,Cadenhead's,Aged,Column Still (1-4),64.1%,United Kingdom,8.0,1 rating,,12.0,2007.0
https://rumratings.com/rum/4282-rum-nation-1985-jamaica-25-year,1985 Jamaica 25-Year,Rum Nation,Aged,Unknown,43.0%,Italy,10.0,1 rating,,25.0,1985.0
https://rumratings.com/rum/12455-city-gate-tropical,Tropical,City Gate,Flavored,Unknown,40.0%,United States,7.0,1 rating,Best Price,,
https://rumratings.com/rum/13659-compagnie-des-indes-jamaica-5-year,Jamaica 5-Year,Compagnie des Indes,Aged,Unknown,43.0%,France,7.0,1 rating,,5.0,
https://rumratings.com/rum/12459-cane-run-wheat-pet,Wheat Pet,Cane Run,Light,Pot and Column Still,40.0%,Trinidad and Tobago,6.0,1 rating,Best Price,,
https://rumratings.com/rum/7213-black-jamaica-licor-spiced,Licor Spiced,Black Jamaica,Spiced,Unknown,,Jamaica,7.0,1 rating,Best Price,,
https://rumratings.com/rum/5297-rational-spirits-cuban-inspired-141-proof,Cuban Inspired 141 Proof,Rational Spirits,Light,Unknown,70.5%,United States,5.0,1 rating,,,
https://rumratings.com/rum/12001-world-spirits-ltd-makaio,Makaio,World Spirits LTD,Flavored,Unknown,40.0%,United States,5.0,1 rating,,,
https://rumratings.com/rum/5293-el-dorado-smuggler-s-cove-private-reserve,Smuggler's Cove Private Reserve,El Dorado,Aged,Unknown,,Guyana,7.0,1 rating,,,
https://rumratings.com/rum/3688-cadenhead-s-nicaraguan-green-label-10-year,Nicaraguan Green Label 10-Year,Cadenhead's,Aged,Unknown,46.0%,United Kingdom,4.0,1 rating,,10.0,
https://rumratings.com/rum/9405-vitae-golden,Golden,Vitae,Gold,Unknown,40.0%,United States,1.0,1 rating,,,
https://rumratings.com/rum/15628-rumbero-15-year,15-Year,Rumbero,Aged,Unknown,38.0%,Cuba,6.0,1 rating,,15.0,
https://rumratings.com/rum/6960-damoiseau-8-year,8-Year,Damoiseau,Agricole,Column Still (1-4),42.0%,Guadeloupe,4.0,1 rating,Best Price,8.0,
https://rumratings.com/rum/3768-black-cove-spiced-gold,Spiced Gold,Black Cove,Spiced,Unknown,40.0%,Multiple,6.0,1 rating,,,
https://rumratings.com/rum/7081-bearing-espresso,Espresso,Bearing,Flavored,Unknown,40.0%,United States,4.0,1 rating,Best Price,,
https://rumratings.com/rum/7045-chauffe-coeur-dark,Dark,Chauffe-CÅ“ur,Agricole,Unknown,40.0%,France,8.0,1 rating,,,
https://rumratings.com/rum/8349-branca-50,50,Branca,Agricole,Unknown,,Portugal,3.0,1 rating,,,
https://rumratings.com/rum/8353-970-2009,2009,970,Agricole,Unknown,40.0%,Portugal,8.0,1 rating,,,2009.0
https://rumratings.com/rum/8351-branca-selecao,Selecao,Branca,Agricole,Unknown,40.0%,Portugal,5.0,1 rating,,,
https://rumratings.com/rum/8511-transcontinental-rum-line-2005-belize,2005 Belize,Transcontinental Rum Line,Aged,Unknown,,France,5.0,1 rating,,,2005.0
https://rumratings.com/rum/16069-ferroni-2017-brut-de-fut-thailand-issan-5-year,2017 Brut de Fût Thailand Issan 5-Year,Ferroni,Aged,Unknown,67.3%,Cuba,8.0,1 rating,,5.0,2017.0
https://rumratings.com/rum/8384-caroni-2000-high-proof-heavy-trinidad-rum-18-year,2000 High Proof Heavy Trinidad Rum 18-Year,Caroni,Aged,Unknown,65.4%,Trinidad and Tobago,7.0,1 rating,,18.0,2000.0
https://rumratings.com/rum/8403-las-palmas-dorada-golden,Dorada Golden,Las Palmas,Gold,Unknown,37.5%,Trinidad and Tobago,2.0,1 rating,,,
https://rumratings.com/rum/12069-puerto-rico-distillery-almond-clandestino,Almond Clandestino,Puerto Rico Distillery,Flavored,Unknown,50.0%,United States,7.0,1 rating,,,
https://rumratings.com/rum/15640-manigordo-joven-rye-touch,Joven Rye Touch,Manigordo,Aged,Unknown,,Panama,3.0,1 rating,,,
https://rumratings.com/rum/6085-new-grove-2009-single-cask-the-nectar,"2009 Single cask ""The Nectar""",New Grove,Aged,Unknown,,Mauritius,8.0,1 rating,,,2009.0
https://rumratings.com/rum/14149-clement-rare-cask-collection-sassicaia,Rare Cask Collection Sassicaia,Clement,Agricole,Unknown,44.4%,Martinique,8.0,1 rating,,,
https://rumratings.com/rum/8095-suntory-gold,Gold,Suntory,Gold,Unknown,40.0%,Japan,3.0,1 rating,,,
https://rumratings.com/rum/14133-savanna-2003-wild-island-edition-16-year,2003 Wild Island Edition 16-Year,Savanna,Aged,Unknown,52.7%,Reunion,10.0,1 rating,,16.0,2003.0
https://rumratings.com/rum/6608-malibu-lime,Lime,Malibu,Flavored,Unknown,,Canada,2.0,1 rating,22.99,,
https://rumratings.com/rum/14145-pfanner-premium,Premium,Pfanner,Gold,Unknown,40.0%,Austria,6.0,1 rating,,,
https://rumratings.com/rum/12806-kinship-house-of-fine-spirits-2012,2012,Kinship House of fine Spirits,Dark,Pot and Column Still,45.0%,Canada,6.0,1 rating,,,2012.0
https://rumratings.com/rum/15639-el-galante-ron-anejo-salgado,Ron AÃ±ejo Salgado,El Galante,Aged,Unknown,40.0%,Panama,7.0,1 rating,,,
https://rumratings.com/rum/15636-zabana-1997-small-batch-25-year,1997 Small Batch 25-Year,Zabana,Aged,Unknown,40.0%,Philippines,6.0,1 rating,,25.0,1997.0
https://rumratings.com/rum/11735-clement-cuvee-festive-3-year,Cuvee Festive 3-Year,Clement,Agricole,Column Still (1-4),40.0%,Martinique,6.0,1 rating,,3.0,
https://rumratings.com/rum/15369-corman-collins-1996-clarendon-25-year,1996 Clarendon 25-Year,Corman Collins,Aged,Unknown,54.0%,Belgium,8.0,1 rating,,25.0,1996.0
https://rumratings.com/rum/14101-flensburg-1991-guyana-enmore-kfm-30-year,1991 Guyana Enmore KFM 30-Year,Flensburg,Aged,Pot Still,51.9%,Germany,10.0,1 rating,,30.0,1991.0
https://rumratings.com/rum/15901-albert-michler-distillery-old-bert-winter-spiced,Old Bert Winter Spiced,Albert Michler Distillery,Spiced,Pot Still,40.0%,Jamaica,8.0,1 rating,,,
https://rumratings.com/rum/6563-falkensten-xo-cask-solera-px-finish-23-year,XO Cask Solera PX Finish 23-Year,Falkensten,Aged,Unknown,50.0%,Denmark,8.0,1 rating,,23.0,
https://rumratings.com/rum/14038-bullion-spiced,Spiced,Bullion,Spiced,Unknown,40.0%,United Kingdom,7.0,1 rating,,,
https://rumratings.com/rum/15361-la-mauny-2005-15-year,2005 15-Year,La Mauny,Agricole,Column Still (1-4),42.0%,Martinique,9.0,1 rating,,15.0,2005.0
https://rumratings.com/rum/11872-muckley-eye-white,White,Muckley Eye,Light,Unknown,40.0%,United States,6.0,1 rating,Best Price,,
